web_scraper_order,car_name,image_type,source_url,local_path,status
1779543499-16,MITSUBISHI XPANDER 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2022/p/g/2025/03/19/08/ezGgzTiskCdF5kxIgG3i2Q.jpg,downloaded_images\cars\mitsubishi-xpander-2022__1779543499-16\04.jpg,downloaded
1779543499-16,MITSUBISHI XPANDER 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2022/p/g/2025/05/14/12/K6E1TYZZugQwaeUIbBLNsw.jpg,downloaded_images\cars\mitsubishi-xpander-2022__1779543499-16\05.jpg,downloaded
1779543499-16,MITSUBISHI XPANDER 2022,owner_avatar,https://n1-astg.mioto.vn/g/2025/05/10/10/ooC9MdZ5UBCBtRzfrE9aUA.jpg,downloaded_images\owner_avatars\1779543499-16.jpg,downloaded
1779543499-17,KIA SOLUTO 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_soluto_2020/p/g/2025/08/18/10/oMU7agsW9A3D_X5u8XsLDw.jpg,downloaded_images\cars\kia-soluto-2020__1779543499-17\01.jpg,downloaded
1779543499-17,KIA SOLUTO 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_soluto_2020/p/g/2025/08/18/10/V8rQEJrQ4RrqSl_3puMsfg.jpg,downloaded_images\cars\kia-soluto-2020__1779543499-17\02.jpg,downloaded
1779543499-17,KIA SOLUTO 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_soluto_2020/p/g/2025/08/18/10/PwY2Z2XEhrP29ViQF3xO2g.jpg,downloaded_images\cars\kia-soluto-2020__1779543499-17\03.jpg,downloaded
1779543499-17,KIA SOLUTO 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_soluto_2020/p/g/2025/08/18/10/_STQjstZm4IuqYK_GlZiSw.jpg,downloaded_images\cars\kia-soluto-2020__1779543499-17\04.jpg,downloaded
1779543499-17,KIA SOLUTO 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_soluto_2020/p/g/2025/08/18/10/jFBO6GU_CdH6lT-mM_1rjQ.jpg,downloaded_images\cars\kia-soluto-2020__1779543499-17\05.jpg,downloaded
1779543499-17,KIA SOLUTO 2020,owner_avatar,https://n1-cstg.mioto.vn/m/avatars/avatar-8.png,downloaded_images\owner_avatars\1779543499-17.png,downloaded
1779543499-18,VINFAST LIMO GREEN 2026,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_limo_green_2026/p/g/2026/04/11/14/5TI6J9UN5DJpFJ2HNPDiFg.jpg,downloaded_images\cars\vinfast-limo-green-2026__1779543499-18\01.jpg,downloaded
1779543499-18,VINFAST LIMO GREEN 2026,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_limo_green_2026/p/g/2026/04/11/14/D1og29JYmtkDS_GigZ3rSQ.jpg,downloaded_images\cars\vinfast-limo-green-2026__1779543499-18\02.jpg,downloaded
1779543499-18,VINFAST LIMO GREEN 2026,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_limo_green_2026/p/g/2026/04/11/14/9seMSlhlig3c7G6QBoDKRA.jpg,downloaded_images\cars\vinfast-limo-green-2026__1779543499-18\03.jpg,downloaded
1779543499-18,VINFAST LIMO GREEN 2026,owner_avatar,https://n1-astg.mioto.vn/g/2022/07/27/10/BVuiqUUmT7JNcvXRsiEITQ.jpg,downloaded_images\owner_avatars\1779543499-18.jpg,downloaded
1779543499-19,TOYOTA INNOVA 2018,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/toyota_innova_2018/p/g/2026/04/18/14/sJK7kaL0wQHJy5zfx067iA.jpg,downloaded_images\cars\toyota-innova-2018__1779543499-19\01.jpg,downloaded
1779543499-19,TOYOTA INNOVA 2018,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/toyota_innova_2018/p/g/2026/04/18/14/Zd6UqvlbnOOFOA34YmQBqQ.jpg,downloaded_images\cars\toyota-innova-2018__1779543499-19\02.jpg,downloaded
1779543499-19,TOYOTA INNOVA 2018,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/toyota_innova_2018/p/g/2026/04/18/14/fgbj3tnSkkUmd9tg0RaLdA.jpg,downloaded_images\cars\toyota-innova-2018__1779543499-19\03.jpg,downloaded
1779543499-19,TOYOTA INNOVA 2018,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/toyota_innova_2018/p/g/2026/04/18/14/AJ2k43akNuOvQpEn5ZJPww.jpg,downloaded_images\cars\toyota-innova-2018__1779543499-19\04.jpg,downloaded
1779543499-19,TOYOTA INNOVA 2018,owner_avatar,https://n1-cstg.mioto.vn/m/avatars/avatar-3.png,downloaded_images\owner_avatars\1779543499-19.png,downloaded
1779543499-20,CHEVROLET CAPTIVA 2016,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/chevrolet_captiva_2016/p/g/2022/07/03/11/29J1dDm1wLnTNhiao6g2ug.jpg,downloaded_images\cars\chevrolet-captiva-2016__1779543499-20\01.jpg,downloaded
1779543499-20,CHEVROLET CAPTIVA 2016,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/chevrolet_captiva_2016/p/g/2022/07/03/11/8x3x6u6c3sPEFQxWBd__0Q.jpg,downloaded_images\cars\chevrolet-captiva-2016__1779543499-20\02.jpg,downloaded
1779543499-20,CHEVROLET CAPTIVA 2016,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/chevrolet_captiva_2016/p/g/2022/07/03/11/w53SX_hQlJ_s2SUMmLJyCw.jpg,downloaded_images\cars\chevrolet-captiva-2016__1779543499-20\03.jpg,downloaded
1779543499-20,CHEVROLET CAPTIVA 2016,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/chevrolet_captiva_2016/p/g/2022/07/03/11/7qqJ2ppkGlnWWSNnVgE2pQ.jpg,downloaded_images\cars\chevrolet-captiva-2016__1779543499-20\04.jpg,downloaded
1779543499-20,CHEVROLET CAPTIVA 2016,owner_avatar,https://n1-astg.mioto.vn/g/2022/07/17/18/DESJYp-A8DQGuqw41gJ1fA.jpg,downloaded_images\owner_avatars\1779543499-20.jpg,downloaded
1779543499-21,HYUNDAI STARGAZER 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/hyundai_stargazer_2024/p/g/2025/00/13/10/UAHdx90UKx_L6lCZblocHA.jpg,downloaded_images\cars\hyundai-stargazer-2024__1779543499-21\01.jpg,downloaded
1779543499-21,HYUNDAI STARGAZER 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/hyundai_stargazer_2024/p/g/2025/00/13/10/Nte9z15Tf_n75dziOEjQcQ.jpg,downloaded_images\cars\hyundai-stargazer-2024__1779543499-21\02.jpg,downloaded
1779543499-21,HYUNDAI STARGAZER 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/hyundai_stargazer_2024/p/g/2025/00/13/10/oKoUfesm3o6RkSFU6YoOJQ.jpg,downloaded_images\cars\hyundai-stargazer-2024__1779543499-21\03.jpg,downloaded
1779543499-21,HYUNDAI STARGAZER 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/hyundai_stargazer_2024/p/g/2025/00/13/10/f28UdzP4yjQKu70d8n-aeg.jpg,downloaded_images\cars\hyundai-stargazer-2024__1779543499-21\04.jpg,downloaded
1779543499-21,HYUNDAI STARGAZER 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/hyundai_stargazer_2024/p/g/2025/00/13/10/VbFFO_86nux-05ZHAOLH4A.jpg,downloaded_images\cars\hyundai-stargazer-2024__1779543499-21\05.jpg,downloaded
1779543499-21,HYUNDAI STARGAZER 2024,owner_avatar,https://n1-cstg.mioto.vn/m/avatars/avatar-2.png,downloaded_images\owner_avatars\1779543499-21.png,downloaded
1779543499-22,KIA CERATO 2019,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_cerato_2019/p/g/2025/07/21/12/BUq4AACA0K87PLKxEMabeg.jpg,downloaded_images\cars\kia-cerato-2019__1779543499-22\01.jpg,downloaded
1779543499-22,KIA CERATO 2019,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_cerato_2019/p/g/2025/07/21/12/L9gNjmvZRGOPtqmPtYT1AA.jpg,downloaded_images\cars\kia-cerato-2019__1779543499-22\02.jpg,downloaded
1779543499-22,KIA CERATO 2019,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_cerato_2019/p/g/2025/07/21/12/vjv9g7Wo6KxmsK2Gj8jRKw.jpg,downloaded_images\cars\kia-cerato-2019__1779543499-22\03.jpg,downloaded
1779543499-22,KIA CERATO 2019,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_cerato_2019/p/g/2025/07/21/12/uwDezgr19M0Q6Hjix1l3EA.jpg,downloaded_images\cars\kia-cerato-2019__1779543499-22\04.jpg,downloaded
1779543499-22,KIA CERATO 2019,owner_avatar,https://n1-astg.mioto.vn/g/2023/04/22/13/LbY8cJdkZ_QySJBXix1W1A.jpg,downloaded_images\owner_avatars\1779543499-22.jpg,downloaded
1779543499-23,MAZDA 3 LUXURY 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mazda_3_luxury_2020/p/g/2024/09/10/16/cRp9Rqr_qWEDAirGi4KNgA.jpg,downloaded_images\cars\mazda-3-luxury-2020__1779543499-23\01.jpg,downloaded
1779543499-23,MAZDA 3 LUXURY 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mazda_3_luxury_2020/p/g/2024/09/10/16/6gRimxRuq3wLezvFDTGgLw.jpg,downloaded_images\cars\mazda-3-luxury-2020__1779543499-23\02.jpg,downloaded
1779543499-23,MAZDA 3 LUXURY 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mazda_3_luxury_2020/p/g/2024/09/10/16/nsohnRaQ1dpqLNsYhi4pbw.jpg,downloaded_images\cars\mazda-3-luxury-2020__1779543499-23\03.jpg,downloaded
1779543499-23,MAZDA 3 LUXURY 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mazda_3_luxury_2020/p/g/2024/09/10/16/XEjy52kwhWtB9H56oiCLHQ.jpg,downloaded_images\cars\mazda-3-luxury-2020__1779543499-23\04.jpg,downloaded
1779543499-23,MAZDA 3 LUXURY 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mazda_3_luxury_2020/p/g/2024/09/10/16/JFUp3kMnuCpWYb2WEYfanQ.jpg,downloaded_images\cars\mazda-3-luxury-2020__1779543499-23\05.jpg,downloaded
1779543499-23,MAZDA 3 LUXURY 2020,owner_avatar,https://n1-astg.mioto.vn/g/2024/09/16/19/dxFSbFSX5Kjd5nTLxCyWeQ.jpg,downloaded_images\owner_avatars\1779543499-23.jpg,downloaded
1779543499-24,CHEVROLET COLORADO 4x2 2018,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/chevrolet_colorado_4x2_2018/p/g/2026/04/06/07/-M8grr4qO3wa0gt4lTqHrg.jpg,downloaded_images\cars\chevrolet-colorado-4x2-2018__1779543499-24\01.jpg,downloaded
1779543499-24,CHEVROLET COLORADO 4x2 2018,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/chevrolet_colorado_4x2_2018/p/g/2026/04/06/07/OAPVaeGWAGG1djcFynwQog.jpg,downloaded_images\cars\chevrolet-colorado-4x2-2018__1779543499-24\02.jpg,downloaded
1779543499-24,CHEVROLET COLORADO 4x2 2018,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/chevrolet_colorado_4x2_2018/p/g/2026/04/06/07/FXba6hfJd5hnPxTuR1vwRg.jpg,downloaded_images\cars\chevrolet-colorado-4x2-2018__1779543499-24\03.jpg,downloaded
1779543499-24,CHEVROLET COLORADO 4x2 2018,owner_avatar,https://n1-cstg.mioto.vn/m/avatars/avatar-4.png,downloaded_images\owner_avatars\1779543499-24.png,downloaded
1779543499-25,MG ZS STANDARD 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mg_zs_standard_2024/p/g/2024/09/17/21/eTTHkLx_KjaeazqG8bNuhA.jpg,downloaded_images\cars\mg-zs-standard-2024__1779543499-25\01.jpg,downloaded
1779543499-25,MG ZS STANDARD 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mg_zs_standard_2024/p/g/2024/09/17/21/Zi54PYNSzm8f6Ob2wctBHQ.jpg,downloaded_images\cars\mg-zs-standard-2024__1779543499-25\02.jpg,downloaded
1779543499-25,MG ZS STANDARD 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mg_zs_standard_2024/p/g/2024/09/17/21/JdXVQtJdK3CCZe66TUeVyg.jpg,downloaded_images\cars\mg-zs-standard-2024__1779543499-25\03.jpg,downloaded
1779543499-25,MG ZS STANDARD 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mg_zs_standard_2024/p/g/2024/09/17/21/q5UeOIFpshI4VLtBWeZ6jw.jpg,downloaded_images\cars\mg-zs-standard-2024__1779543499-25\04.jpg,downloaded
1779543499-25,MG ZS STANDARD 2024,owner_avatar,https://n1-astg.mioto.vn/g/2025/00/02/13/stbRczQISjBzZ5hXVBjSBQ.jpg,downloaded_images\owner_avatars\1779543499-25.jpg,downloaded
1779543499-26,OMODA C5 FLAGSHIP TURBO 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/omoda_c5_flagship_turbo_2025/p/g/2026/02/19/00/pdXGyAJ-x5tNaMFNO4lJvg.jpg,downloaded_images\cars\omoda-c5-flagship-turbo-2025__1779543499-26\01.jpg,downloaded
1779543499-26,OMODA C5 FLAGSHIP TURBO 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/omoda_c5_flagship_turbo_2025/p/g/2026/02/19/00/JCkv20gyS-EcOu4l3WGZYg.jpg,downloaded_images\cars\omoda-c5-flagship-turbo-2025__1779543499-26\02.jpg,downloaded
1779543499-26,OMODA C5 FLAGSHIP TURBO 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/omoda_c5_flagship_turbo_2025/p/g/2026/02/19/00/A545-4Mb3SxbxD9SIxYAvg.jpg,downloaded_images\cars\omoda-c5-flagship-turbo-2025__1779543499-26\03.jpg,downloaded
1779543499-26,OMODA C5 FLAGSHIP TURBO 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/omoda_c5_flagship_turbo_2025/p/g/2026/02/19/00/0F6l1Izr9KH3LAmo6t2ZFw.jpg,downloaded_images\cars\omoda-c5-flagship-turbo-2025__1779543499-26\04.jpg,downloaded
1779543499-26,OMODA C5 FLAGSHIP TURBO 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/omoda_c5_flagship_turbo_2025/p/g/2026/02/19/00/s9-36XF9vLMf4xI-loD1rg.jpg,downloaded_images\cars\omoda-c5-flagship-turbo-2025__1779543499-26\05.jpg,downloaded
1779543499-26,OMODA C5 FLAGSHIP TURBO 2025,owner_avatar,https://n1-astg.mioto.vn/g/2026/04/18/09/WaW5D0q8wbSNYTTZB0fO7Q.jpg,downloaded_images\owner_avatars\1779543499-26.jpg,downloaded
1779543499-27,MAZDA CX5 LUXURY 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mazda_cx5_luxury_2024/p/g/2025/02/11/12/pzA5qk0sDG3HCb2mobEbaw.jpg,downloaded_images\cars\mazda-cx5-luxury-2024__1779543499-27\01.jpg,downloaded
1779543499-27,MAZDA CX5 LUXURY 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mazda_cx5_luxury_2024/p/g/2025/02/11/12/-PvaCiBH67NfnUd1ZvMpaA.jpg,downloaded_images\cars\mazda-cx5-luxury-2024__1779543499-27\02.jpg,downloaded
1779543499-27,MAZDA CX5 LUXURY 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mazda_cx5_luxury_2024/p/g/2025/02/11/12/W5e6DeIhlAF5JvvqnWTUUg.jpg,downloaded_images\cars\mazda-cx5-luxury-2024__1779543499-27\03.jpg,downloaded
1779543499-27,MAZDA CX5 LUXURY 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mazda_cx5_luxury_2024/p/g/2025/02/11/12/-2-ljqIQi2WGkybKrA6HDA.jpg,downloaded_images\cars\mazda-cx5-luxury-2024__1779543499-27\04.jpg,downloaded
1779543499-27,MAZDA CX5 LUXURY 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mazda_cx5_luxury_2024/p/g/2025/02/11/12/Qd9bH-S628PMCu2PU7nD0A.jpg,downloaded_images\cars\mazda-cx5-luxury-2024__1779543499-27\05.jpg,downloaded
1779543499-27,MAZDA CX5 LUXURY 2024,owner_avatar,https://n1-astg.mioto.vn/g/2025/02/13/12/j3Q0NCe5cm8ChUlgdmwVjw.jpg,downloaded_images\owner_avatars\1779543499-27.jpg,downloaded
1779543499-28,MG ZS STANDARD 2021,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mg_zs_standard_2021/p/g/2024/05/03/09/U7qgAU_uPMaR26NT3JLo8w.jpg,downloaded_images\cars\mg-zs-standard-2021__1779543499-28\01.jpg,downloaded
1779543499-28,MG ZS STANDARD 2021,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mg_zs_standard_2021/p/g/2024/05/03/09/xYW5mcPmhBeT-VNgsd1bZQ.jpg,downloaded_images\cars\mg-zs-standard-2021__1779543499-28\02.jpg,downloaded
1779543499-28,MG ZS STANDARD 2021,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mg_zs_standard_2021/p/g/2024/05/03/09/yyOD7_8t3y59pyNL3Fy6UA.jpg,downloaded_images\cars\mg-zs-standard-2021__1779543499-28\03.jpg,downloaded
1779543499-28,MG ZS STANDARD 2021,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mg_zs_standard_2021/p/g/2024/05/03/09/X0vrjHXUUFWNq8A7gXuuhg.jpg,downloaded_images\cars\mg-zs-standard-2021__1779543499-28\04.jpg,downloaded
1779543499-28,MG ZS STANDARD 2021,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mg_zs_standard_2021/p/g/2024/05/03/09/-4Szf3nlLTf7dRtUN1KwpQ.jpg,downloaded_images\cars\mg-zs-standard-2021__1779543499-28\05.jpg,downloaded
1779543499-28,MG ZS STANDARD 2021,owner_avatar,https://n1-astg.mioto.vn/g/2024/05/07/20/rc5cwO_3Csxy-GUcwI7RGQ.jpg,downloaded_images\owner_avatars\1779543499-28.jpg,downloaded
1779543499-29,MITSUBISHI ATTRAGE 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_attrage_2020/p/g/2025/06/11/20/w8fd_r5f84b_r0OzdYrvzw.jpg,downloaded_images\cars\mitsubishi-attrage-2020__1779543499-29\01.jpg,downloaded
1779543499-29,MITSUBISHI ATTRAGE 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_attrage_2020/p/g/2025/06/11/20/dPr_WI8HBXLm2oLHu0ujvA.jpg,downloaded_images\cars\mitsubishi-attrage-2020__1779543499-29\02.jpg,downloaded
1779543499-29,MITSUBISHI ATTRAGE 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_attrage_2020/p/g/2025/06/11/20/TznfIIc3TtuXcXtX1lC2dQ.jpg,downloaded_images\cars\mitsubishi-attrage-2020__1779543499-29\03.jpg,downloaded
1779543499-29,MITSUBISHI ATTRAGE 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_attrage_2020/p/g/2025/06/11/20/YvFuiuChPchTei6uj6QcLA.jpg,downloaded_images\cars\mitsubishi-attrage-2020__1779543499-29\04.jpg,downloaded
1779543499-29,MITSUBISHI ATTRAGE 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_attrage_2020/p/g/2025/06/11/20/t4STnKZexWYIYsOL3uA0Ag.jpg,downloaded_images\cars\mitsubishi-attrage-2020__1779543499-29\05.jpg,downloaded
1779543499-29,MITSUBISHI ATTRAGE 2020,owner_avatar,https://n1-astg.mioto.vn/g/2025/06/12/11/qb64WoX6If3XxAcUfwctQA.jpg,downloaded_images\owner_avatars\1779543499-29.jpg,downloaded
1779543499-30,KIA CARNIVAL PREMIUM 2021,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_carnival_premium_2021/p/g/2026/01/13/15/O0iza3i025ad_E19h6Eg6w.jpg,downloaded_images\cars\kia-carnival-premium-2021__1779543499-30\01.jpg,downloaded
1779543499-30,KIA CARNIVAL PREMIUM 2021,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_carnival_premium_2021/p/g/2026/01/13/15/FXCEzWVhHphXj7RgOVKCWw.jpg,downloaded_images\cars\kia-carnival-premium-2021__1779543499-30\02.jpg,downloaded
1779543499-30,KIA CARNIVAL PREMIUM 2021,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_carnival_premium_2021/p/g/2026/01/13/15/H96w4IJrL164jn7PQrG2RA.jpg,downloaded_images\cars\kia-carnival-premium-2021__1779543499-30\03.jpg,downloaded
1779543499-30,KIA CARNIVAL PREMIUM 2021,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_carnival_premium_2021/p/g/2026/01/13/15/RwTkGLiTliQ1-O-76Hgmaw.jpg,downloaded_images\cars\kia-carnival-premium-2021__1779543499-30\04.jpg,downloaded
1779543499-30,KIA CARNIVAL PREMIUM 2021,owner_avatar,https://n1-astg.mioto.vn/g/2024/05/12/00/6ns6LMgIu_OmNdxpAetaIg.jpg,downloaded_images\owner_avatars\1779543499-30.jpg,downloaded
1779543499-31,TOYOTA FORTUNER 2009,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/toyota_fortuner_2009/p/g/2025/03/19/10/Xp2auywwwxog9ywTnKXUSg.jpg,downloaded_images\cars\toyota-fortuner-2009__1779543499-31\01.jpg,downloaded
1779543499-31,TOYOTA FORTUNER 2009,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/toyota_fortuner_2009/p/g/2025/06/06/19/DEtTXox4pnpx2sR2ERb7wg.jpg,downloaded_images\cars\toyota-fortuner-2009__1779543499-31\02.jpg,downloaded
1779543499-31,TOYOTA FORTUNER 2009,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/toyota_fortuner_2009/p/g/2025/03/19/10/32UzyuD3Cgpjqi7xUGroGg.jpg,downloaded_images\cars\toyota-fortuner-2009__1779543499-31\03.jpg,downloaded
1779543499-31,TOYOTA FORTUNER 2009,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/toyota_fortuner_2009/p/g/2025/03/17/13/zHuhdC9HALX5acla32EcCA.jpg,downloaded_images\cars\toyota-fortuner-2009__1779543499-31\04.jpg,downloaded
1779543499-31,TOYOTA FORTUNER 2009,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/toyota_fortuner_2009/p/g/2025/03/19/08/lpd4gYNBGxIh9u5TrGDxtQ.jpg,downloaded_images\cars\toyota-fortuner-2009__1779543499-31\05.jpg,downloaded
1779543499-31,TOYOTA FORTUNER 2009,owner_avatar,https://n1-cstg.mioto.vn/m/avatars/avatar-0.png,downloaded_images\owner_avatars\1779543499-31.png,downloaded
1779543499-32,TOYOTA VELOZ CROSS 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/toyota_veloz_cross_2024/p/g/2025/11/27/10/popVU3FPvePinJfbg-QLeg.jpg,downloaded_images\cars\toyota-veloz-cross-2024__1779543499-32\01.jpg,downloaded
1779543499-32,TOYOTA VELOZ CROSS 2024,owner_avatar,https://n1-cstg.mioto.vn/m/avatars/avatar-5.png,downloaded_images\owner_avatars\1779543499-32.png,downloaded
1779543499-33,TOYOTA VIOS 2018,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/toyota_vios_2018/p/g/2025/10/17/09/wTBcjcUkwtDKq0TcZ1RL9g.jpg,downloaded_images\cars\toyota-vios-2018__1779543499-33\01.jpg,downloaded
1779543499-33,TOYOTA VIOS 2018,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/toyota_vios_2018/p/g/2025/10/17/09/rJ50zfBI7sxGo-FFTYSxiw.jpg,downloaded_images\cars\toyota-vios-2018__1779543499-33\02.jpg,downloaded
1779543499-33,TOYOTA VIOS 2018,owner_avatar,https://n1-astg.mioto.vn/g/2026/04/02/12/yIfoR8JpX6Qqn2EKiCtzng.jpg,downloaded_images\owner_avatars\1779543499-33.jpg,downloaded
